,word,sentiment_score
3964,ineffectively,-1.3
3965,ineffectiveness,-1.3
3966,ineffectual,-1.2
3967,ineffectuality,-1.6
3968,ineffectually,-1.1
3969,ineffectualness,-1.3
3970,infatuated,0.2
3971,infatuation,0.6
3972,infected,-2.2
3973,inferior,-1.7
3974,inferiorities,-1.9
3975,inferiority,-1.1
3976,inferiorly,-2.0
3977,inferiors,-0.5
3978,inflamed,-1.4
3979,influential,1.9
3980,infringement,0.9394247217753124
3981,infuriate,-2.2
3982,infuriated,-3.0
3983,infuriates,-2.6
3984,infuriating,-2.4
3985,inhibin,-0.2
3986,inhibit,-1.6
3987,inhibited,-0.4
3988,inhibiting,-0.4
3989,inhibition,-1.5
3990,inhibitions,-0.8
3991,inhibitive,-1.4
3992,inhibitor,-0.3
3993,inhibitors,-1.0
3994,inhibitory,-1.0
3995,inhibits,-0.9
3996,injured,-1.7
3997,injury,-1.8
3998,injustice,-2.7
3999,innocence,1.6
4000,innocency,1.9
4001,innocent,-0.5814061327555252
4002,innocenter,0.9
4003,innocently,1.4
4004,innocents,1.1
4005,innovate,-0.12009264205767002
4006,innovates,2.0
4007,innovation,-0.28952271750035946
4008,innovative,0.35693986119103294
4009,inquisition,-1.2
4010,inquisitive,0.7
4011,insane,0.12449345196814854
4012,insanity,-0.33261535655114577
4013,insecure,-1.8
4014,insecurely,-1.4
4015,insecureness,-1.8
4016,insecurities,-1.8
4017,insecurity,-1.8
4018,insensitive,-0.9
4019,insensitivity,-1.8
4020,insignificant,-1.4
4021,insincere,-1.8
4022,insincerely,-1.9
4023,insincerity,-1.4
4024,insipid,-2.0
4025,inspiration,2.4
4026,inspirational,2.3
4027,inspirationally,2.3
4028,inspirations,2.1
4029,inspirator,1.9
4030,inspirators,1.2
4031,inspiratory,1.5
4032,inspire,-0.1521188667526633
4033,inspired,2.2
4034,inspirer,2.2
4035,inspirers,2.0
4036,inspires,1.9
4037,inspiring,1.8
4038,inspiringly,2.6
4039,inspirit,1.9
4040,inspirited,1.3
4041,inspiriting,1.8
4042,inspiritingly,2.1
4043,inspirits,0.8
4044,insult,-2.3
4045,insulted,-2.3
4046,insulter,-2.0
4047,insulters,-2.0
4048,insulting,-2.2
4049,insultingly,-2.3
4050,insults,-1.8
4051,intact,-0.011208162259875334
4052,integrity,1.6
4053,intellect,2.0
4054,intellection,0.6
4055,intellections,0.8
4056,intellective,1.7
4057,intellectively,0.8
4058,intellects,1.8
4059,intellectual,1.5500099820323416
4060,intellectualism,2.2
4061,intellectualist,2.0
4062,intellectualistic,1.3
4063,intellectualists,0.8
4064,intellectualities,1.7
4065,intellectuality,1.7
4066,intellectualization,1.5
4067,intellectualize,1.5
4068,intellectualized,1.2
4069,intellectualizes,1.8
4070,intellectualizing,0.8
4071,intellectually,1.4
4072,intellectualness,1.5
4073,intellectuals,1.6
4074,intelligence,2.1
4075,intelligencer,1.5
4076,intelligencers,1.6
4077,intelligences,1.6
4078,intelligent,2.0
4079,intelligential,1.9
4080,intelligently,2.0
4081,intelligentsia,1.5
4082,intelligibility,1.5
4083,intelligible,1.4
4084,intelligibleness,1.5
4085,intelligibly,1.2
4086,intense,-0.04234866943767622
4087,interest,0.2986610743681741
4088,interested,0.18723560560579475
4089,interestedly,1.5
4090,interesting,0.5932090757938961
4091,interestingly,1.7
4092,interestingness,1.8
4093,interests,1.0
4094,interrogated,-1.6
4095,interrupt,-1.4
4096,interrupted,-1.2
4097,interrupter,-1.1
4098,interrupters,-1.3
4099,interruptible,-1.3
4100,interrupting,-1.2
4101,interruption,-1.5
4102,interruptions,-1.7
4103,interruptive,-1.4
4104,interruptor,-1.3
4105,interrupts,-1.3
4106,intimidate,-0.8
4107,intimidated,-1.9
4108,intimidates,-1.3
4109,intimidating,-1.9
4110,intimidatingly,-1.1
4111,intimidation,-1.8
4112,intimidations,-1.4
4113,intimidator,-1.6
4114,intimidators,-1.6
4115,intimidatory,-1.1
4116,intricate,0.6
4117,intrigues,0.9
4118,invigorate,1.9
4119,invigorated,0.8
4120,invigorates,2.1
4121,invigorating,2.1
4122,invigoratingly,2.0
4123,invigoration,1.5
4124,invigorations,1.2
4125,invigorator,1.1
4126,invigorators,1.2
4127,invincible,2.2
4128,invite,0.7305558328342315
4129,inviting,1.3
4130,invulnerable,1.3
4131,irate,-2.9
4132,ironic,-0.5
4133,irony,-0.2
4134,irrational,0.04147388501866248
4135,irrationalism,-1.5
4136,irrationalist,-2.1
4137,irrationalists,-1.5
4138,irrationalities,-1.5
4139,irrationality,-1.7
4140,irrationally,-1.6
4141,irrationals,-1.1
4142,irresistible,1.4
4143,irresolute,-1.4
4144,irresponsible,-1.9
4145,irreversible,-0.8
4146,irritabilities,-1.7
4147,irritability,-1.4
4148,irritable,-2.1
4149,irritableness,-1.7
4150,irritably,-1.8
4151,irritant,-2.3
4152,irritants,-2.1
4153,irritate,-1.8
4154,irritated,-2.0
4155,irritates,-1.7
4156,irritating,-2.0
4157,irritatingly,-2.0
4158,irritation,-2.3
4159,irritations,-1.5
4160,irritative,-2.0
4161,isolatable,0.2
4162,isolate,-0.8
4163,isolated,-1.3
4164,isolates,-1.3
4165,isolation,-1.7
4166,isolationism,0.4
4167,isolationist,0.7
4168,isolations,-0.5
4169,isolator,-0.4
4170,isolators,-0.4
4171,itchy,-1.1
4172,jackass,-1.8
4173,jackasses,-2.8
4174,jaded,-1.6
4175,jailed,-2.2
4176,jaunty,1.2
4177,jealous,-2.0
4178,jealousies,-2.0
4179,jealously,-2.0
4180,jealousness,-1.7
4181,jealousy,-1.3
4182,jeopardy,-2.1
4183,jerk,-0.06185258055689465
4184,jerked,-0.8
4185,jerks,-1.1
4186,jewel,1.5
4187,jewels,2.0
4188,jocular,1.2
4189,join,-0.02163509122775748
4190,joke,0.49004648775062043
4191,joked,1.3
4192,joker,-0.0904519612058667
4193,jokes,1.0
4194,jokester,1.5
4195,jokesters,0.9
4196,jokey,1.1
4197,joking,0.9
4198,jollied,2.4
4199,jollier,2.4
4200,jollies,2.0
4201,jolliest,2.9
4202,jollification,2.2
4203,jollifications,2.0
4204,jollify,2.1
4205,jollily,2.7
4206,jolliness,2.5
4207,jollities,1.7
4208,jollity,1.8
4209,jolly,2.3
4210,jollying,2.3
4211,jovial,1.9
4212,joy,2.8
4213,joyance,2.3
4214,joyed,2.9
4215,joyful,2.9
4216,joyfuller,2.4
4217,joyfully,2.5
4218,joyfulness,2.7
4219,joying,2.5
4220,joyless,-2.5
4221,joylessly,-1.7
4222,joylessness,-2.7
4223,joyous,3.1
4224,joyously,2.9
4225,joyousness,2.8
4226,joypop,-0.2
4227,joypoppers,-0.1
4228,joyridden,0.6
4229,joyride,1.1
4230,joyrider,0.7
4231,joyriders,1.3
4232,joyrides,0.8
4233,joyriding,0.9
4234,joyrode,1.0
4235,joys,2.2
4236,joystick,0.7
4237,joysticks,0.2
4238,jubilant,3.0
4239,jumpy,-1.0
4240,justice,2.4
4241,justifiably,1.0
4242,justified,1.7
4243,keen,1.5
4244,keened,0.3
4245,keener,0.5
4246,keeners,0.6
4247,keenest,1.9
4248,keening,-0.7
4249,keenly,1.0
4250,keenness,1.4
4251,keens,0.1
4252,kewl,1.3
4253,kidding,0.3034353548228572
4254,kill,-0.154372771037611
4255,killdeer,-1.1
4256,killdeers,-0.1
4257,killdees,-0.6
4258,killed,-3.5
4259,killer,0.7253904011739908
4260,killers,-3.3
4261,killick,0.1
4262,killie,-0.1
4263,killifish,-0.1
4264,killifishes,-0.1
4265,killing,-0.021192595777660972
4266,killingly,-2.6
4267,killings,-3.5
4268,killjoy,-2.1
4269,killjoys,-1.7
4270,killock,-0.3
4271,killocks,-0.4
4272,kills,-2.5
4273,kind,0.05002943726779073
4274,kinder,2.2
4275,kindly,2.2
4276,kindness,2.0
4277,kindnesses,2.3
4278,kiss,-0.014528255176098064
4279,kissable,2.0
4280,kissably,1.9
4281,kissed,1.6
4282,kisser,1.7
4283,kissers,1.5
4284,kisses,2.3
4285,kissing,2.7
4286,kissy,1.8
4287,kudos,0.16099021760830504
4288,lack,-0.08833218443366089
4289,lackadaisical,-1.6
4290,lag,-0.4088411168195055
4291,lagged,-1.2
4292,lagging,-0.33454459610990767
4293,lags,-1.5
4294,laidback,0.5
4295,lame,-0.06969483582703424
4296,lamebrain,-1.6
4297,lamebrained,-2.5
4298,lamebrains,-1.2
4299,lamedh,0.1
4300,lamella,-0.1
4301,lamellae,-0.1
4302,lamellas,0.1
4303,lamellibranch,0.2
4304,lamellibranchs,-0.1
4305,lamely,-2.0
4306,lameness,-0.8
4307,lament,-2.0
4308,lamentable,-1.5
4309,lamentableness,-1.3
4310,lamentably,-1.5
4311,lamentation,-1.4
4312,lamentations,-1.9
4313,lamented,-1.4
4314,lamenter,-1.2
4315,lamenters,-0.5
4316,lamenting,-2.0
4317,laments,-1.5
4318,lamer,-1.4
4319,lames,-1.2
4320,lamest,-1.5
4321,landmark,0.3
4322,laugh,0.008093751660447913
4323,laughable,-0.038698581052028114
4324,laughableness,1.2
4325,laughably,1.2
4326,laughed,2.0
4327,laugher,1.7
4328,laughers,1.7
4329,laughing,2.2
4330,laughingly,2.3
4331,laughings,1.9
4332,laughingstocks,-1.3
4333,laughs,2.2
4334,laughter,2.2
4335,laughters,2.2
4336,launched,0.5
4337,lawl,1.4
4338,lawsuit,0.28006490673689716
4339,lawsuits,-0.6
4340,lazier,-2.3
4341,laziest,-2.7
4342,lazy,-0.07496492805364798
4343,leak,-0.19485347325882582
4344,leaked,-1.3
4345,leave,-0.017277693083913515
4346,leet,1.3
4347,legal,0.7752703518759381
4348,legally,0.4
4349,lenient,1.1
4350,lethargic,-1.2
4351,lethargy,-1.4
4352,liabilities,-0.8
4353,liability,-0.8
4354,liar,-0.5328651282786298
4355,liards,-0.4
4356,liars,-2.4
4357,libelous,-2.1
4358,libertarian,0.9
4359,libertarianism,0.4
4360,libertarianisms,0.1
4361,libertarians,0.1
4362,liberties,2.3
4363,libertinage,0.2
4364,libertine,-0.9
4365,libertines,0.4
4366,libertinisms,1.2
4367,liberty,2.4
4368,lied,-1.6
4369,lies,-1.8
4370,lifesaver,2.8
4371,lighthearted,1.8
4372,like,0.41890374359467647
4373,likeable,2.0
4374,liked,1.8
4375,likes,1.8
4376,liking,0.8482095523937072
4377,limitation,-1.2
4378,limited,0.0037606726496956676
4379,litigation,0.6855659812337792
4380,litigious,-0.8
4381,livelier,1.7
4382,liveliest,2.1
4383,livelihood,0.8
4384,livelihoods,0.9
4385,livelily,1.8
4386,liveliness,1.6
4387,livelong,1.7
4388,lively,1.9
4389,livid,-2.5
4390,loathe,-2.2
4391,loathed,-2.1
4392,loathes,-1.9
4393,loathing,-2.7
4394,lobby,0.1
4395,lobbying,-0.3
4396,lone,-1.1
4397,lonelier,-1.4
4398,loneliest,-2.4
4399,loneliness,-1.8
4400,lonelinesses,-1.5
4401,lonely,-1.5
4402,loneness,-1.1
4403,loner,-1.3
4404,loners,-0.9
4405,lonesome,-1.5
4406,lonesomely,-1.3
4407,lonesomeness,-1.8
4408,lonesomes,-1.4
4409,longing,-0.367015431656395
4410,longingly,0.7
4411,longings,0.4
4412,loom,-0.32100778218378906
4413,loomed,-1.1
4414,looming,-0.5
4415,looms,-0.6
4416,loose,-0.5368051827932615
4417,looses,-0.6
4418,lose,-0.15098877204937025
4419,loser,-0.08082446536641048
4420,losers,-2.4
4421,loses,-1.3
4422,losing,-1.6
4423,loss,-0.06776194295368239
4424,losses,-1.7
4425,lossy,-1.2
4426,lost,-1.3
4427,louse,-1.6
4428,loused,-1.0
4429,louses,-1.3
4430,lousewort,0.1
4431,louseworts,-0.6
4432,lousier,-2.2
4433,lousiest,-2.6
4434,lousily,-1.2
4435,lousiness,-1.7
4436,lousing,-1.1
4437,lousy,-0.9993387363675448
4438,lovable,3.0
4439,love,0.6181214371407002
4440,loved,-0.1867087095695379
4441,lovelies,2.2
4442,lovely,0.5154628645182855
4443,lover,0.0560222368966628
4444,loverly,2.8
4445,lovers,2.4
4446,loves,2.7
4447,loving,0.8195934817328806
4448,lovingly,3.2
4449,lovingness,2.7
4450,low,-0.3837884918578627
4451,lowball,-0.8
4452,lowballed,-1.5
4453,lowballing,-0.7
4454,lowballs,-1.2
4455,lowborn,-0.7
4456,lowboys,-0.6
4457,lowbred,-2.6
4458,lowbrow,-1.9
4459,lowbrows,-0.6
4460,lowdown,-0.8
4461,lowdowns,-0.2
4462,lowe,0.5
4463,lowed,-0.8
4464,lower,-0.41557236936400027
4465,lowercase,0.3
4466,lowercased,-0.2
4467,lowerclassman,-0.4
4468,lowered,-0.5
4469,lowering,-1.0
4470,lowermost,-1.4
4471,lowers,-0.5
4472,lowery,-1.8
4473,lowest,-0.13040429543224422
4474,lowing,-0.5
4475,lowish,-0.9
4476,lowland,-0.1
4477,lowlander,-0.4
4478,lowlanders,-0.3
4479,lowlands,-0.1
4480,lowlier,-1.7
4481,lowliest,-1.8
4482,lowlife,-1.5
4483,lowlifes,-2.2
4484,lowlight,-2.0
4485,lowlights,-0.3
4486,lowlihead,-0.3
4487,lowliness,-1.1
4488,lowlinesses,-1.2
4489,lowlives,-2.1
4490,lowly,-1.0
4491,lown,0.9
4492,lowness,-1.3
4493,lowrider,-0.2
4494,lowriders,0.1
4495,lows,-0.8
4496,lowse,-0.7
4497,loyal,0.01375705548195065
4498,loyalism,1.0
4499,loyalisms,0.9
4500,loyalist,1.5
4501,loyalists,1.1
4502,loyally,2.1
4503,loyalties,1.9
4504,loyalty,2.5
4505,luck,0.05945237217145917
4506,lucked,1.9
4507,luckie,1.6
4508,luckier,1.9
4509,luckiest,2.9
4510,luckily,-0.9566671444269256
4511,luckiness,1.0
4512,lucking,1.2
4513,luckless,-1.3
4514,lucks,1.6
4515,lucky,-0.04227672571545942
4516,ludicrous,-1.5
4517,ludicrously,-0.2
4518,ludicrousness,-1.9
4519,lugubrious,-2.1
4520,lulz,2.0
4521,lunatic,-2.2
4522,lunatics,-1.6
4523,lurk,-0.8
4524,lurking,-0.5
4525,lurks,-0.9
4526,lying,-2.4
4527,mad,-0.023374790693676883
4528,maddening,-2.2
4529,madder,-1.2
4530,maddest,-2.8
4531,madly,-1.7
4532,madness,1.5412257935715712
4533,magnific,2.3
4534,magnifical,2.4
4535,magnifically,2.4
4536,magnification,1.0
4537,magnifications,1.2
4538,magnificence,2.4
4539,magnificences,2.3
4540,magnificent,2.9
4541,magnificently,3.4
4542,magnifico,1.8
4543,magnificoes,1.4
4544,mandatory,0.3
4545,maniac,-2.1
4546,maniacal,-0.3
4547,maniacally,-1.7
4548,maniacs,-1.2
4549,manipulated,-1.6
4550,manipulating,-1.5
4551,manipulation,0.2986304651627071
4552,marvel,1.8
4553,marvelous,2.9
4554,marvels,2.0
4555,masochism,-1.6
4556,masochisms,-1.1
4557,masochist,-1.7
4558,masochistic,-2.2
4559,masochistically,-1.6
4560,masochists,-1.2
4561,masterpiece,3.1
4562,masterpieces,2.5
4563,matter,0.34052336625716706
4564,matters,0.1
4565,mature,0.720085663986642
4566,meaningful,-0.5170714193962482
4567,meaningless,0.008062410737595409
4568,medal,2.1
4569,mediocrity,-0.3
4570,meditative,1.4
4571,meh,-0.10064019874826803
4572,melancholia,-0.5
4573,melancholiac,-2.0
4574,melancholias,-1.6
4575,melancholic,-0.3
4576,melancholics,-1.0
4577,melancholies,-1.1
4578,melancholy,-1.9
4579,menace,-2.2
4580,menaced,-1.7
4581,mercy,-0.08145444923429725
4582,merit,0.5785142299416601
4583,merited,1.4
4584,meriting,1.1
4585,meritocracy,0.6
4586,meritocrat,0.4
4587,meritocrats,1.1
4588,meritorious,2.1
4589,meritoriously,1.3
4590,meritoriousness,1.7
4591,merits,1.7
4592,merrier,1.7
4593,merriest,2.7
4594,merrily,2.4
4595,merriment,2.4
4596,merriments,2.0
4597,merriness,2.2
4598,merry,0.5181219259877675
4599,merrymaker,2.2
4600,merrymakers,1.7
4601,merrymaking,2.2
4602,merrymakings,2.4
4603,merrythought,1.1
4604,merrythoughts,1.6
4605,mess,-0.06538576478979745
4606,messed,-1.4
4607,messy,-0.04889079992992853
4608,methodical,0.6
4609,mindless,-1.9
4610,miracle,-0.6202899473932867
4611,mirth,2.6
4612,mirthful,2.7
4613,mirthfully,2.0
4614,misbehave,-1.9
4615,misbehaved,-1.6
4616,misbehaves,-1.6
4617,misbehaving,-1.7
4618,mischief,-1.5
4619,mischiefs,-0.8
4620,miser,-1.8
4621,miserable,-2.2
4622,miserableness,-2.8
4623,miserably,-2.1
4624,miserere,-0.8
4625,misericorde,0.1
4626,misericordes,-0.5
4627,miseries,-2.7
4628,miserliness,-2.6
4629,miserly,-1.4
4630,misers,-1.5
4631,misery,-2.7
4632,misgiving,-1.4
4633,misinformation,0.15581287016703252
4634,misinformed,-1.6
4635,misinterpreted,-1.3
4636,misleading,-0.14946729731020952
4637,misread,-1.1
4638,misreporting,-1.5
4639,misrepresentation,-2.0
4640,miss,0.1265658707530329
4641,missed,-1.2
4642,misses,-0.9
4643,missing,-1.2
4644,mistakable,-0.8
4645,mistake,0.0503852600973306
4646,mistaken,-1.5
4647,mistakenly,-1.2
4648,mistaker,-1.6
4649,mistakers,-1.6
4650,mistakes,-1.5
4651,mistaking,-1.1
4652,misunderstand,-1.5
4653,misunderstanding,-1.8
4654,misunderstands,-1.3
4655,misunderstood,-1.4
4656,mlm,-0.7686015957192691
4657,mmk,0.6
4658,moan,-0.6
4659,moaned,-0.4
4660,moaning,-0.4
4661,moans,-0.6
4662,mock,-1.8
4663,mocked,-1.3
4664,mocker,-0.8
4665,mockeries,-1.6
4666,mockers,-1.3
4667,mockery,-1.3
4668,mocking,-1.7
4669,mocks,-2.0
4670,molest,-2.1
4671,molestation,-1.9
4672,molestations,-2.9
4673,molested,-1.9
4674,molester,-2.3
4675,molesters,-2.2
4676,molesting,-2.8
4677,molests,-3.1
4678,mongering,1.5500099820323416
4679,monopolize,-0.8
4680,monopolized,-0.9
4681,monopolizes,-1.1
4682,monopolizing,-0.5
4683,mooch,-1.7
4684,mooched,-1.4
4685,moocher,-1.5
4686,moochers,-1.9
4687,mooches,-1.4
4688,mooching,-1.7
4689,moodier,-1.1
4690,moodiest,-2.1
4691,moodily,-1.3
4692,moodiness,-1.4
4693,moodinesses,-1.4
4694,moody,-0.7201372274469571
4695,mope,-1.9
4696,moping,-1.0
4697,moron,-0.12747440001274044
4698,moronic,-2.7
4699,moronically,-1.4
4700,moronity,-1.1
4701,morons,-1.3
4702,motherfucker,-3.6
4703,motherfucking,-2.8
4704,motivate,1.6
4705,motivated,2.0
4706,motivating,2.2
4707,motivation,1.4
4708,mourn,-1.8
4709,mourned,-1.3
4710,mourner,-1.6
4711,mourners,-1.8
4712,mournful,-1.6
4713,mournfuller,-1.9
4714,mournfully,-1.7
4715,mournfulness,-1.8
4716,mourning,-1.9
4717,mourningly,-2.3
4718,mourns,-2.4
4719,mumpish,-1.4
4720,murder,-3.7
4721,murdered,-3.4
4722,murderee,-3.2
4723,murderees,-3.1
4724,murderer,-3.6
4725,murderers,-3.3
4726,murderess,-2.2
4727,murderesses,-2.6
4728,murdering,-3.3
4729,murderous,-3.2
4730,murderously,-3.1
4731,murderousness,-2.9
4732,murders,-3.0
4733,n00b,-1.6
4734,nag,-1.5
4735,nagana,-1.7
4736,nagged,-1.7
4737,nagger,-1.8
4738,naggers,-1.5
4739,naggier,-1.4
4740,naggiest,-2.4
4741,nagging,-1.7
4742,naggingly,-0.9
4743,naggy,-1.7
4744,nags,-1.1
4745,nah,-0.08462588255821957
4746,naive,-1.1
4747,nastic,0.2
4748,nastier,-2.3
4749,nasties,-2.1
4750,nastiest,-2.4
4751,nastily,-1.9
4752,nastiness,-1.1
4753,nastinesses,-2.6
4754,nasturtium,0.4
4755,nasturtiums,0.1
4756,nasty,-1.5028379913224534
4757,natural,0.556486001964141
4758,neat,-0.11554448131773627
4759,neaten,1.2
4760,neatened,2.0
4761,neatening,1.3
4762,neatens,1.1
4763,neater,1.0
4764,neatest,1.7
4765,neath,0.2
4766,neatherd,-0.4
4767,neatly,1.4
4768,neatness,1.3
4769,neats,1.1
4770,needy,-1.4
4771,negative,-0.29358367970952215
4772,negativity,1.138931577296203
4773,neglect,-2.0
4774,neglected,-2.4
4775,neglecter,-1.7
4776,neglecters,-1.5
4777,neglectful,-2.0
4778,neglectfully,-2.1
4779,neglectfulness,-2.0
4780,neglecting,-1.7
4781,neglects,-2.2
4782,nerd,-1.2
4783,nerdier,-0.2
4784,nerdiest,0.6
4785,nerdish,-0.1
4786,nerdy,-0.2
4787,nerves,-0.4
4788,nervous,1.1598395615165429
4789,nervously,-0.6
4790,nervousness,-1.2
4791,neurotic,-1.4
4792,neurotically,-1.8
4793,neuroticism,-0.9
4794,neurotics,-0.7
4795,nice,0.9594687024020003
4796,nicely,1.4708335683911797
4797,niceness,1.6
4798,nicenesses,2.1
4799,nicer,1.6418446795767618
4800,nicest,2.2
4801,niceties,1.5
4802,nicety,1.2
4803,nifty,1.7
4804,niggas,-1.4
4805,nigger,-3.3
4806,no,-0.1782351141970159
4807,noble,2.0
4808,noisy,-0.7
4809,nonsense,0.34933444335874786
4810,noob,-0.2
4811,nosey,-0.8
4812,notorious,-1.9
4813,novel,1.3
4814,numb,-1.4
4815,numbat,0.2
4816,numbed,-0.9
4817,number,0.38388444878078853
4818,numberable,0.6
4819,numbest,-1.0
4820,numbfish,-0.4
4821,numbfishes,-0.7
4822,numbing,-1.1
4823,numbingly,-1.3
4824,numbles,0.4
4825,numbly,-1.4
4826,numbness,-1.1
4827,numbs,-0.7
4828,numbskull,-2.3
4829,numbskulls,-2.2
4830,nurtural,1.5
4831,nurturance,1.6
4832,nurturances,1.3
4833,nurturant,1.7
4834,nurture,1.4
4835,nurtured,1.9
4836,nurturer,1.9
4837,nurturers,0.8
4838,nurtures,1.9
4839,nurturing,2.0
4840,nuts,-1.3
4841,o/\o,2.1
4842,o_0,-0.1
4843,obliterate,-2.9
4844,obliterated,-2.1
4845,obnoxious,-2.0
4846,obnoxiously,-2.3
4847,obnoxiousness,-2.1
4848,obscene,-2.8
4849,obsess,-0.07411364613600516
4850,obsessed,-0.7
4851,obsesses,-1.0
4852,obsessing,-1.4
4853,obsession,-1.4
4854,obsessional,-1.5
4855,obsessionally,-1.3
4856,obsessions,-0.9
4857,obsessive,-0.9
4858,obsessively,-0.4
4859,obsessiveness,-1.2
4860,obsessives,-0.7
4861,obsolete,-0.4683388275763219
4862,obstacle,-1.5
4863,obstacles,-1.6
4864,obstinate,-1.2
4865,odd,0.1591615887987682
4866,offence,-1.2
4867,offences,-1.4
4868,offend,-1.2
4869,offended,-1.0
4870,offender,-1.5
4871,offenders,-1.5
4872,offending,-2.3
4873,offends,-2.0
4874,offense,1.8071471351567177
4875,offenseless,0.7
4876,offenses,-1.5
4877,offensive,-2.0
4878,offensively,-2.8
4879,offensiveness,-2.3
4880,offensives,-0.8
4881,offline,-0.5
4882,okay,-0.026422219591078773
4883,okays,2.1
4884,ominous,-2.455267306865415
4885,once-in-a-lifetime,1.8
4886,openness,1.4
4887,opportune,1.7
4888,opportunely,1.5
4889,opportuneness,1.2
4890,opportunism,0.4
4891,opportunisms,0.2
4892,opportunist,0.2
4893,opportunistic,-0.1
4894,opportunistically,0.9
4895,opportunists,0.3
4896,opportunities,1.6
4897,opportunity,-0.09006768883768038
4898,oppressed,-2.1
4899,oppressive,-1.7
4900,optimal,1.5
4901,optimality,1.9
4902,optimally,1.3
4903,optimisation,1.6
4904,optimisations,1.8
4905,optimise,1.9
4906,optimised,1.7
4907,optimises,1.6
4908,optimising,1.7
4909,optimism,0.28109403074465955
4910,optimisms,2.0
4911,optimist,-0.4744159380822702
4912,optimistic,-0.0019282835151516703
4913,optimistically,2.1
4914,optimists,1.6
4915,optimization,1.6
4916,optimizations,0.9
4917,optimize,2.2
4918,optimized,2.0
4919,optimizer,1.5
4920,optimizers,2.1
4921,optimizes,1.8
4922,optimizing,2.0
4923,optionless,-1.7
4924,original,0.06187380362406491
4925,outcry,-2.3
4926,outgoing,1.2
4927,outmaneuvered,0.5
4928,outrage,-2.3
4929,outraged,-2.5
4930,outrageous,-2.0
4931,outrageously,-1.2
4932,outrageousness,-1.2
4933,outrageousnesses,-1.3
4934,outrages,-2.3
4935,outraging,-2.0
4936,outreach,1.1
4937,outstanding,-0.04096367656995433
4938,overjoyed,2.7
4939,overload,-1.5
4940,overlooked,-0.1
4941,overreact,1.9033739269315229
4942,overreacted,-1.7
4943,overreaction,2.6887602315831503
4944,overreacts,-2.2
4945,oversell,0.1231503144527119
4946,overselling,-0.8
4947,oversells,0.3
4948,oversimplification,0.2
4949,oversimplifies,0.1
4950,oversimplify,-0.6
4951,overstatement,-1.1
4952,overstatements,-0.7
4953,overweight,1.9715445531376843
4954,overwhelm,-0.7
4955,overwhelmed,0.2
4956,overwhelmingly,-0.5
4957,overwhelms,-0.8
4958,oxymoron,-0.5
4959,pain,-0.1162574068980834
4960,pained,-1.8
4961,painful,-0.07207654418524953
4962,painfuller,-1.7
4963,painfully,-2.4
4964,painfulness,-2.7
4965,paining,-1.7
4966,painless,1.2
4967,painlessly,1.1
4968,painlessness,0.4
4969,pains,-1.8
4970,palatable,1.6
4971,palatableness,0.8
4972,palatably,1.1
4973,panic,0.9436610917324935
4974,panicked,-2.0
4975,panicking,-1.9
4976,panicky,-1.5
4977,panicle,0.5
4978,panicled,0.1
4979,panicles,-0.2
4980,panics,-1.9
4981,paniculate,0.1
4982,panicums,-0.1
4983,paradise,3.2
4984,paradox,-0.4
4985,paranoia,-1.0
4986,paranoiac,-1.3
4987,paranoiacs,-0.7
4988,paranoias,-1.5
4989,paranoid,-1.0
4990,paranoids,-1.6
4991,pardon,1.3
4992,pardoned,0.9
4993,pardoning,1.7
4994,pardons,1.2
4995,parley,-0.4
4996,partied,1.4
4997,partier,1.4
4998,partiers,0.7
4999,parties,1.7
5000,party,-0.04183721352265355
5001,partyer,1.2
5002,partyers,1.1
5003,partying,1.6
5004,passion,2.0
5005,passional,1.6
5006,passionate,2.4
5007,passionately,2.4
5008,passionateness,2.3
5009,passionflower,0.3
5010,passionflowers,0.4
5011,passionless,-1.9
5012,passions,2.2
5013,passive,0.8
